photo_id,bucket,confidence,cf_top_slug,cf_brand,cf_line,vision_brand,vision_line,prior_brand,prior_line,prior_vitola,prior_notes,flag,expected_slug
band-11p6q7r8s9t0u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11p6q7r8s9t0uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-11q7r8s9t0u1v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11q7r8s9t0u1vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-11r8s9t0u1v2w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11r8s9t0u1v2wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-11s9t0u1v2w3x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11s9t0u1v2w3xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-11t0u1v2w3x4y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11t0u1v2w3x4yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-11u1v2w3x4y5z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11u1v2w3x4y5zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-11v2w3x4y5z6a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11v2w3x4y5z6axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-11w3x4y5z6a7b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11w3x4y5z6a7bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-11x4y5z6a7b8c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11x4y5z6a7b8cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-11y5z6a7b8c9d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11y5z6a7b8c9dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-11z6a7b8c9d0e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,11z6a7b8c9d0exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-12a7b8c9d0e1f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12a7b8c9d0e1fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-12b8c9d0e1f2g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12b8c9d0e1f2gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-12c9d0e1f2g3h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12c9d0e1f2g3hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-12d0e1f2g3h4i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12d0e1f2g3h4ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-12e1f2g3h4i5j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12e1f2g3h4i5jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-12f2g3h4i5j6k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12f2g3h4i5j6kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-12g3h4i5j6k7l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12g3h4i5j6k7lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-12h4i5j6k7l8m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12h4i5j6k7l8mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-12i5j6k7l8m9n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12i5j6k7l8m9nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-12j6k7l8m9n0o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12j6k7l8m9n0oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-12k7l8m9n0o1p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12k7l8m9n0o1pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-12l8m9n0o1p2q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12l8m9n0o1p2qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-12m9n0o1p2q3r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12m9n0o1p2q3rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-12n0o1p2q3r4s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12n0o1p2q3r4sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-12o1p2q3r4s5t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12o1p2q3r4s5txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-12p2q3r4s5t6u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12p2q3r4s5t6uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-12q3r4s5t6u7v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12q3r4s5t6u7vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-12r4s5t6u7v8w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12r4s5t6u7v8wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-12s5t6u7v8w9x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12s5t6u7v8w9xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-12t6u7v8w9x0y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12t6u7v8w9x0yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-12u7v8w9x0y1z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12u7v8w9x0y1zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-12v8w9x0y1z2a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12v8w9x0y1z2axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-12w9x0y1z2a3b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12w9x0y1z2a3bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-12x0y1z2a3b4c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12x0y1z2a3b4cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-12y1z2a3b4c5d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12y1z2a3b4c5dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-12z2a3b4c5d6e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,12z2a3b4c5d6exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-13a3b4c5d6e7f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13a3b4c5d6e7fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-13b4c5d6e7f8g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13b4c5d6e7f8gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-13c5d6e7f8g9h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13c5d6e7f8g9hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-13d6e7f8g9h0i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13d6e7f8g9h0ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-13e7f8g9h0i1j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13e7f8g9h0i1jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-13f8g9h0i1j2k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13f8g9h0i1j2kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-13g9h0i1j2k3l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13g9h0i1j2k3lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-13h0i1j2k3l4m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13h0i1j2k3l4mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-13i1j2k3l4m5n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13i1j2k3l4m5nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-13j2k3l4m5n6o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13j2k3l4m5n6oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-13k3l4m5n6o7p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13k3l4m5n6o7pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-13l4m5n6o7p8q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13l4m5n6o7p8qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-13m5n6o7p8q9r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13m5n6o7p8q9rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-13n6o7p8q9r0s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13n6o7p8q9r0sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-13o7p8q9r0s1t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13o7p8q9r0s1txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-13p8q9r0s1t2u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13p8q9r0s1t2uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-13q9r0s1t2u3v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13q9r0s1t2u3vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-13r0s1t2u3v4w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13r0s1t2u3v4wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-13s1t2u3v4w5x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13s1t2u3v4w5xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-13t2u3v4w5x6y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13t2u3v4w5x6yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-13u3v4w5x6y7z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13u3v4w5x6y7zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-13v4w5x6y7z8a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13v4w5x6y7z8axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-13w5x6y7z8a9b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13w5x6y7z8a9bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-13x6y7z8a9b0c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13x6y7z8a9b0cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-13y7z8a9b0c1d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13y7z8a9b0c1dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-13z8a9b0c1d2e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,13z8a9b0c1d2exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-14a9b0c1d2e3f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14a9b0c1d2e3fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-14b0c1d2e3f4g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14b0c1d2e3f4gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-14c1d2e3f4g5h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14c1d2e3f4g5hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-14d2e3f4g5h6i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14d2e3f4g5h6ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-14e3f4g5h6i7j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14e3f4g5h6i7jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-14f4g5h6i7j8k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14f4g5h6i7j8kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-14g5h6i7j8k9l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14g5h6i7j8k9lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-14h6i7j8k9l0m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14h6i7j8k9l0mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-14i7j8k9l0m1n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14i7j8k9l0m1nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
band-14j8k9l0m1n2o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14j8k9l0m1n2oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" additional variant.
band-14k9l0m1n2o3p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14k9l0m1n2o3pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" additional.
band-14l0m1n2o3p4q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14l0m1n2o3p4qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band additional.
band-14m1n2o3p4q5r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14m1n2o3p4q5rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo additional.
band-14n2o3p4q5r6s.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14n2o3p4q5r6sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte additional variant.
band-14o3p4q5r6s7t.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14o3p4q5r6s7txxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan additional variant.
band-14p4q5r6s7t8u.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14p4q5r6s7t8uxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV additional.
band-14q5r6s7t8u9v.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14q5r6s7t8u9vxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda additional variant.
band-14r6s7t8u9v0w.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14r6s7t8u9v0wxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-14s7t8u9v0w1x.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14s7t8u9v0w1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-14t8u9v0w1x2y.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14t8u9v0w1x2yxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-14u9v0w1x2y3z.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14u9v0w1x2y3zxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-14v0w1x2y3z4a.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14v0w1x2y3z4axxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-14w1x2y3z4a5b.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14w1x2y3z4a5bxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-14x2y3z4a5b6c.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14x2y3z4a5b6cxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-14y3z4a5b6c7d.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14y3z4a5b6c7dxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-14z4a5b6c7d8e.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,14z4a5b6c7d8exxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-15a5b6c7d8e9f.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15a5b6c7d8e9fxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-15b6c7d8e9f0g.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15b6c7d8e9f0gxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design variant.
band-15c7d8e9f0g1h.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15c7d8e9f0g1hxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band variant.
band-15d8e9f0g1h2i.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15d8e9f0g1h2ixxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Cohiba,Red Dot,Unknown,cohiba-red-dot,Habano,Red "COHIBA RED DOT" variant.
band-15e9f0g1h2i3j.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15e9f0g1h2i3jxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,A.J. Fernandez,Handwritten,Unknown,aj-fernandez-handwritten,Habano,Handwritten "A.J. Fernandez" variant.
band-15f0g1h2i3j4k.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15f0g1h2i3j4kxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Unknown,Artistic Black/Silver,Unknown,unknown-artistic,Unknown,Distressed black/silver artistic band variant.
band-15g1h2i3j4k5l.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15g1h2i3j4k5lxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Crux,Epicure,Unknown,crux-epicure,Unknown,Teal/gold winged horse logo variant.
band-15h2i3j4k5l6m.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15h2i3j4k5l6mxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Alma Fuerte,Unknown,plasencia-alma-fuerte,Habano,Green/gold Alma Fuerte variant.
band-15i3j4k5l6m7n.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15i3j4k5l6m7nxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Tatuaje,Cabaiguan,Unknown,tatuaje-cabaiguan,Habano,Orange/gold Cabaiguan variant.
band-15j4k5l6m7n8o.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15j4k5l6m7n8oxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,My Father,Blue MMXXV,Unknown,my-father-blue-2025,Habano,Light blue/gold Blue MMXXV variant.
band-15k5l6m7n8o9p.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15k5l6m7n8o9pxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Espinosa,Coleccion Esmeralda,Unknown,espinosa-esmeralda,Unknown,Green Esmeralda variant.
band-15l6m7n8o9p0q.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15l6m7n8o9p0qxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Plasencia,Reserva Original,Unknown,plasencia-reserva-original,Habano,Gold/white mountain design additional variant.
band-15m7n8o9p0q1r.jpg,PXL_2026xxxx_xxxxxx.MP.jpg,15m7n8o9p0q1rxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,Mayflower,Core,Unknown,mayflower,Unknown,White flower logo dark band additional.
